ImgPath,Caption
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_002634.jpg,"A black and tan dog with floppy ears, a black nose, and brown eyes staring at the camera."
/home/final_dataset/real/AnimalFace/dog/flickr_dog_000967.jpg,"A close-up of a small dog's face. The dog has a white coat with brown ears and a brown nose. Its eyes are a mix of brown and green, and its ears are perked up. The dog is wearing a red and white collar."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_002686.jpg,"A black and tan puppy with a cute face, big expressive eyes, a black nose, and small ears that stand up at the tips. The puppy has a white stripe on its nose and a white patch on its chest."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_001642.jpg,"A black and brown dog with a white chin, ears that stand straight up and slightly back, brown eyes, a black nose, and a white stripe on its chest looks at the camera."
/home/final_dataset/real/AnimalFace/dog/flickr_dog_000439.jpg,"A German Shepherd dog with a black and brown coat, ears that stand erect and slightly forward, a black nose, dark eyes, and a black patch on its back."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_002678.jpg,"A brown and white Shih Tzu with a pink hair clip on its head. Its nose is black, surrounded by a white ring. Its eyes are black, and its eyebrows are black as well. Its mouth is black, and its whiskers are white."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_003176.jpg,"A close-up of a pug's face with a black and tan brindle coat. The dog has a wrinkled face with a large, flat nose and small, beady eyes. The skin around the mouth and eyes is loose and wrinkled. The dog has a fur collar that is frayed and worn."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000102.jpg,"A close-up of a Cocker Spaniel puppy's face. The puppy has a small, round head with ears that hang to the sides, dark eyes, a black nose with a slight fold over, and a small, cute mouth. The puppy's fur is a light brown color with a smooth texture."
/home/final_dataset/real/AnimalFace/dog/flickr_dog_000864.jpg,A black and white husky with blue eyes and ears perked up.
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_001863.jpg,"Golden retriever with a brown nose, dark eyes, and a mouth with pink lips and a black tongue. The dog has floppy ears and a wavy coat."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000343.jpg,"A black and white border collie dog with a white patch on its nose and a white chin. Its eyes are a mix of brown and yellow, its ears are floppily laying down, and its nose is black. Its mouth is closed and its whiskers are white. The dog is sitting on a grassy lawn."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_002937.jpg,"A close-up of a German Shepherd puppy's face. The puppy has a black nose and brown eyes. Its ears are upright and pointy, its mouth is open with its tongue out, and its fur is a mix of brown and black."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_001644.jpg,"A close-up of a pug's face, with a cute expression on its face. The pug has a wrinkled face with a black nose and mouth, and dark eyes. Its ears are small and fold over to the front. The skin around its eyes is loose and wrinkled."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_001786.jpg,"A tan and white dog with a black nose and white stripe down the center of its face. Its ears are large and pointy, and it has brown eyes. Its mouth is closed and its fur is short and thick."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000199.jpg,"A close-up of a sable and white Collie puppy's face. The puppy has a white neck and chest, and a black nose with a little bit of fur on it. The puppy has dark eyes and ears that stand up at the tips. The puppy's mouth is closed and it looks like it's smiling."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000849.jpg,A brown and white dog with large ears and a black nose.
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_001075.jpg,A black and white border collie dog with a black nose and dark eyes. The dog has a white head with black ears that stand upright. The dog's ears are slightly lopsided and the fur on the dog's head is longer than the fur on the rest of its body.
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_001749.jpg,"A black and tan Min Pin dog with ears standing straight up and forward, a brown nose, dark eyes, and a black patch of fur around its mouth."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000434.jpg,"A close-up of a German Shepherd puppy's face. The puppy has a fluffy, black and tan coat with ears that stand straight up and out. The puppy's nose is black and its eyes are open, looking at the camera. The puppy's mouth is closed and there is a small amount of fur around its mouth."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_002343.jpg,"The face of a black, brown, and white husky dog with blue eyes and a red collar. The dog has a cute expression with a black nose and small ears that stand up. The eyes are almond-shaped and blue, and the fur is fluffy and soft."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_001778.jpg,"A close-up of a black and tan dog's face. The dog has large floppy ears, a pink nose, and droopy eyes. The dog's fur is short and smooth."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000786.jpg,A small tricolor puppy with a black nose and dark eyes. The puppy has a cute expression with its ears flopped over and its mouth closed. The puppy's fur is soft and fluffy.
/home/final_dataset/real/AnimalFace/dog/flickr_dog_001164.jpg,"The face of a white dog with a pink collar on a black background. The dog has a black nose and small, dark eyes. The ears are pink and stand up at the tips. The mouth is closed and there is no visible hair or fur."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_003644.jpg,"A close-up of a black Pomeranian's face. The dog has a small, dark nose and small, round eyes. Its ears are standing straight up and its mouth is open with its tongue out. The dog's fur is long and fluffy."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_003076.jpg,"A blue merle border collie puppy with blue eyes, a black nose, and a fluffy coat."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000285.jpg,"A black and white dog with a black nose and floppy ears, a white chest, and brown eyes. The dog has a black and white coat with a mix of long and short fur. The dog's mouth is open with its tongue out, showing its teeth and pink gums. The dog's eyes are wide open, and its ears are flopped over."
/home/final_dataset/real/AnimalFace/dog/flickr_dog_000637.jpg,"A close-up of a chocolate-colored cavapoo's face. The dog has a long, wavy coat with a bit of fur on its ears. Its nose is black and its eyes are a light brown. The dog's facial expression is curious and its eyes are wide open. The background is a light blue."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000722.jpg,"A close-up of a German Shepherd's face with large ears, a black nose, and a pink tongue hanging out. The dog's eyes are brown and the fur is a mix of black and brown."
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_002428.jpg,"A close-up of a pitbull's face with blue eyes, a brown nose, and a white chin. The dog is wearing a blue collar and is standing on a grassy field."
/home/final_dataset/real/AnimalFace/dog/flickr_dog_000659.jpg,A white English Bulldog with a wrinkled face and pink tongue sticks its tongue out while holding a bag of freeze dried dog treats.
/home/final_dataset/real/AnimalFace/dog/pixabay_dog_000342.jpg,"A close-up of a fluffy brown and white dog's face. The dog has small almond-shaped brown eyes, a black nose, and a small black mouth. Its ears are large and stand upright, covered in long hair. The dog's fur is fluffy and thick, with a white neck and chest and brown fur on its back and face. Its eyes are open and it appears to be looking to the left of the camera."
