ImgPath,Caption
/home/final_dataset/real/Scene/LSUN_living_room/image_03249.png,"A living room scene with a brown couch, coffee table, and two chairs. The walls are wood paneling, and the carpet has a geometric pattern. There are multiple throw pillows on the furniture, and a potted plant adds a touch of greenery. The lighting is warm and inviting."
/home/final_dataset/real/Scene/LSUN_living_room/image_00941.png,"A cozy living room with a stone fireplace, two chairs, and a couch arranged around the room. The walls are beige and there are two potted plants, one on each side of the fireplace. The room is well lit with a bright light."
/home/final_dataset/real/Scene/LSUN_living_room/image_10649.png,"A modern living room with concrete walls and floor, featuring a brown sofa, two chairs, a rug, and a coffee table. The room is well lit with a large window providing natural light."
/home/final_dataset/real/Scene/LSUN_living_room/image_02380.png,"A living room with a chair, footstool, and lamp. The chair has a pillow on it and is positioned next to a sliding glass door. The room is filled with natural light and has a beige color scheme."
/home/final_dataset/real/Scene/LSUN_living_room/image_06745.png,"A spacious room with high ceilings features a bar area with stools, a coffee table, and chairs. The walls are painted white, and there is a large window that lets in natural light. The room is decorated in neutral tones, with a mix of modern and industrial style furniture."
/home/final_dataset/real/Scene/LSUN_living_room/image_10166.png,"A cozy bedroom with a large bed, nightstands, a potted plant, and a window. The room is decorated in warm colors and has a comfortable layout. The lighting is soft and inviting."
/home/final_dataset/real/Scene/LSUN_living_room/image_11874.png,"A spacious room with white floors and high ceilings features a black and white painting on the right wall. The layout consists of a kitchen area, a living room with a black couch and chairs, and a dining area with a long bench. The room is well-lit, with bright white lights."
/home/final_dataset/real/Scene/LSUN_living_room/image_00151.png,"A living room scene with a white couch, a glass coffee table, and a wall hanging. The room is filled with natural light and features brown and black furniture."
/home/final_dataset/real/Scene/LSUN_living_room/image_00100.png,"A living room with a white couch, wooden coffee table, flat screen TV, and orange walls."
/home/final_dataset/real/Scene/LSUN_living_room/000114.png,"A room with a blue and yellow theme, white walls, a white and wood floor, a large TV on the wall, a kitchen in the background, and chairs around a table."
/home/final_dataset/real/Scene/LSUN_living_room/image_07058.png,"A large white sectional sofa is the centerpiece of a room with hardwood floors. The space features a dining table and chairs, and a kitchen area with a stove and oven. The room is decorated in warm, neutral tones, with colorful pillows adding pops of color to the space. The lighting is natural and bright, creating a welcoming atmosphere."
/home/final_dataset/real/Scene/LSUN_living_room/image_08065.png,"A spacious living room with a large U-shaped sectional sofa in brown fabric, an ottoman, and a window with white curtains. The room is filled with natural light and features a white rug and a fluffy blanket on the sofa."
/home/final_dataset/real/Scene/LSUN_living_room/000001.png,"A cozy living room with a brown window seat, a flat screen TV on a black stand, and brown furniture."
/home/final_dataset/real/Scene/LSUN_living_room/image_10136.png,"A room with a gray carpet, three chairs, a coffee table, a couch, and a potted plant. The chairs are arranged in a semi-circle, and there are two tables. The couch is gray and the chairs are patterned. The lighting is dim."
/home/final_dataset/real/Scene/LSUN_living_room/000291.png,"A living room with a couch, chair, coffee table, and rug. The walls are painted white and there is a window in the room."
/home/final_dataset/real/Scene/LSUN_living_room/image_07180.png,"A cozy living room with a fireplace, white couch, dark wood coffee table, and a chair. The room is filled with warm light and has a comfortable, inviting atmosphere."
/home/final_dataset/real/Scene/LSUN_living_room/image_07404.png,"A modern living room with gray walls and white furniture. A flat screen TV is mounted on the wall and a coffee table sits in front of it. A kitchen area is visible to the left with a sink, refrigerator, and bar stools. The room is well lit with a large light hanging from the ceiling."
/home/final_dataset/real/Scene/LSUN_living_room/image_04488.png,"A living room scene with a red couch, bookshelves filled with books, a white crib, and a red rug. The walls are red and there are multiple throw pillows on the couch. The room is well lit with a bright light."
/home/final_dataset/real/Scene/LSUN_living_room/image_01489.png,"A cozy living room with a tan couch, wooden coffee table, and two chairs. The room features large windows that let in natural light and a view of the outdoors. The furniture is arranged in a way that promotes conversation and relaxation. The overall color scheme is neutral, with pops of green and blue adding a touch of vibrancy."
/home/final_dataset/real/Scene/LSUN_living_room/image_03449.png,"A room with green walls, a brown couch, a television on a black stand, a brown coffee table, and a door."
/home/final_dataset/real/Scene/LSUN_living_room/image_10168.png,"A cozy living room scene with a large TV mounted on the wall, a brown wooden entertainment center, and two orange striped chairs. The room is filled with natural light and features a bar area with a refrigerator and a sink."
/home/final_dataset/real/Scene/LSUN_living_room/image_09654.png,"A cozy living room with a brown couch, wooden coffee table, and sliding glass doors that lead to a patio overlooking the ocean. The room is filled with natural light and features warm, earth-toned colors."
