ImgPath,Caption
/home/final_dataset/real/Scene/LSUN_kitchen/image_07593.png,"A kitchen scene with white cabinets, wooden floors, and a dining table with chairs. There's an oven and sink, and a vase of flowers on the counter. The lighting is warm and the overall color scheme is clean and bright."
/home/final_dataset/real/Scene/LSUN_kitchen/image_07759.png,"A red kitchen with white walls features a large counter with a built-in oven, a sink, and a dining table. The kitchen is well-lit and has a modern design."
/home/final_dataset/real/Scene/LSUN_kitchen/image_10353.png,"A kitchen scene with white appliances, wooden cabinets, and a stove top oven. The refrigerator is white and large, and there is a microwave above the stove. The counter is clean and ready for use. The lighting is bright and the overall color scheme is white and brown."
/home/final_dataset/real/Scene/LSUN_kitchen/image_00679.png,"A kitchen scene with white cabinets, a large window, and a grey countertop."
/home/final_dataset/real/Scene/LSUN_kitchen/image_07207.png,"A kitchen scene with a refrigerator, microwave, oven, sink, and dining table with chairs. The walls are yellow, and the floor is wooden. The lighting is dim, creating a cozy atmosphere."
/home/final_dataset/real/Scene/LSUN_kitchen/image_08986.png,A kitchen scene with a metallic stove top oven sitting under a black counter. The stove has a black and silver finish. The counter is black and the cabinets are white. The room is well lit with a bright light.
/home/final_dataset/real/Scene/LSUN_kitchen/image_10836.png,A kitchen scene with a white stove top oven sitting next to a large metal oven. The walls are wooden and the floor is blue. There are plates on the wall and a welcome sign on the door.
/home/final_dataset/real/Scene/LSUN_kitchen/image_10464.png,"A kitchen scene with white cabinets, beige countertops, and a black and silver coffee maker on the counter. The sink is situated under a window, and there is a dishwasher and oven nearby. The lighting is bright, and the space is clean and organized."
/home/final_dataset/real/Scene/LSUN_kitchen/image_08189.png,"A modern kitchen with white and black cabinets, stainless steel appliances, and a large island with a white countertop. The kitchen is well lit with recessed lighting."
/home/final_dataset/real/Scene/LSUN_kitchen/image_00060.png,"A kitchen scene with white cabinets, a dining table with chairs, a stove, a sink, and a book. The cabinets have glass windows, and the table has a black tablecloth. The lighting is dim, creating a cozy atmosphere."
/home/final_dataset/real/Scene/LSUN_kitchen/image_07769.png,"A modern kitchen with wood floors, white walls, and stainless steel appliances. The kitchen features a large island with a glass front, pendant lights hanging above, and a dining table on the right side. The refrigerator is situated in the corner, and there are multiple drawers and cabinets for storage. The overall color scheme is white and silver, giving the kitchen a clean and contemporary look."
/home/final_dataset/real/Scene/LSUN_kitchen/image_00048.png,"A kitchen scene with wooden cabinets, black countertops, and a bowl of fruit on the counter. The layout includes an oven, sink, and dining table. The colors are earthy tones, and the lighting is natural."
/home/final_dataset/real/Scene/LSUN_kitchen/image_02245.png,"A kitchen scene with wooden cabinets, stainless steel appliances, and tiled floors. The layout includes a refrigerator, sink, and counter space. The cabinets are open, and there are construction materials on the countertop. The lighting is dim, and the color scheme is warm and inviting."
