ImgPath,Caption
/home/final_dataset/real/Scene/LSUN_bridge/image_03371.png,"A bridge scene with a red metal framework, supporting cables and a guardrail. The bridge spans a river and is lined with streetlights that cast a warm orange glow. In the foreground, a group of people march, holding signs and a Philippine flag."
/home/final_dataset/real/Scene/LSUN_bridge/image_01713.png,"A bridge spans over a rushing river, with moss-covered rocks and a waterfall visible below. The bridge is made of stone and has a dark, ominous quality. The river is a deep green, and the waterfall crashes into the rocks, creating a misty cloud. The lighting is dim, casting a moody atmosphere over the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_09815.png,"A bridge spans across a river, connecting two sides with a lush green landscape. The bridge is made of black metal and stands tall over the water. The colors are rich and vivid, with the blue sky and river providing a serene backdrop. The lighting is perfect, casting shadows and highlighting the structure's details."
/home/final_dataset/real/Scene/LSUN_bridge/image_06829.png,"A large suspension bridge spans a wide river, its stone and steel structure towering over the water. The bridge is painted a deep shade of brown, with cables and support beams that stretch out in every direction. The sun is shining on the bridge, casting long shadows on the river below."
/home/final_dataset/real/Scene/LSUN_bridge/image_11433.png,"A white bridge spans a river, supported by four arches. The bridge is lit up with green and blue lights, casting a vibrant glow over the scene. The water below reflects the colorful lights, creating a serene and magical atmosphere."
/home/final_dataset/real/Scene/LSUN_bridge/image_09484.png,"A long wooden bridge spans across a body of water, connecting two shores. The bridge is supported by sturdy pillars and painted in a warm brown color. The sunlight illuminates the bridge, casting a warm glow on the water below."
/home/final_dataset/real/Scene/LSUN_bridge/image_04262.png,"A long bridge spans across the scene, connecting two sides of a river. It is made of sturdy stone and features a guardrail for safety. The bridge is painted in a warm shade of orange, which contrasts with the cool blue of the sky. The lighting on the bridge creates a dramatic effect, casting long shadows on the ground below."
/home/final_dataset/real/Scene/LSUN_bridge/image_07826.png,"A large suspension bridge spans across a wide river, connecting two lands. The bridge is supported by sturdy pillars and a thick metal structure. The colors are muted blues and grays, with a hint of green on the opposite shore. The sky is a mix of white clouds and blue sky. The lighting is soft and diffused, casting a warm glow on the bridge and river."
/home/final_dataset/real/Scene/LSUN_bridge/image_11323.png,"A large bridge spans the width of the image, connecting two sides of a river. The bridge is supported by towering pillars and features a distinctive arch design. The colors are muted blues and grays, with the bridge standing out against the sky. The lighting is soft and diffused, casting a warm glow on the structure."
/home/final_dataset/real/Scene/LSUN_bridge/image_11033.png,"A long bridge spans across a body of water, connecting two land masses. The bridge is made of dark grey stone and features a series of arches. The sky above is overcast, casting a muted grey light over the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_07640.png,"A stone bridge spans across a river, with a city skyline visible in the distance. The bridge is supported by arches and pillars, and the sides are lined with green trees. The colors are muted earth tones, and the lighting is soft and diffused."
/home/final_dataset/real/Scene/LSUN_bridge/image_05384.png,"A large suspension bridge spans the width of the image, supported by sturdy cables and towers. The bridge is painted in red and white, and is situated over a body of water. The sunlight illuminates the bridge, casting a warm glow on the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_09122.png,"A stone bridge spans a calm river, with three arches and a concrete walkway in the middle. The scene is bathed in dappled sunlight and shadow, with vibrant greenery surrounding the bridge and river."
/home/final_dataset/real/Scene/LSUN_bridge/image_08292.png,"A red bridge spans a small pond in a Japanese garden, surrounded by blooming cherry trees, rocks, and a variety of plants. The scene is bathed in warm sunlight, casting long shadows on the water and the bridge itself."
/home/final_dataset/real/Scene/LSUN_bridge/image_11570.png,"A large bridge spans across a river, supported by concrete pillars. The bridge is painted gray and white, and is surrounded by lush greenery. The scene is bathed in sunlight, casting a warm glow on the structure."
/home/final_dataset/real/Scene/LSUN_bridge/image_05330.png,"A wooden bridge spans a small river, with rusted rails and a sturdy construction. The bridge is surrounded by lush greenery, with vibrant colors and natural lighting illuminating the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_02217.png,"A bridge spans a body of water, connecting two land masses. The bridge is a series of interconnected platforms, with a boat passing through the center. The bridge is made of white, geometric structures, and features green roofs and plants. The lighting creates a warm, inviting atmosphere."
/home/final_dataset/real/Scene/LSUN_bridge/image_02127.png,"A bridge spans the width of the image, connecting two points of land. It is a large structure, supported by sturdy pillars that stand tall and proud. The bridge is painted in a deep shade of red, which contrasts beautifully with the sky above. The lighting on the bridge creates a warm and inviting atmosphere, casting long shadows on the ground below."
/home/final_dataset/real/Scene/LSUN_bridge/image_04265.png,"A bridge spans across a river, connecting two sides with a lush forest in the background. The bridge is supported by sturdy columns and framed by a bold arch, while the river below is a vibrant blue-green. The sunlight illuminates the scene, casting a warm glow on the bridge and surrounding landscape."
/home/final_dataset/real/Scene/LSUN_bridge/000003.png,"A bridge scene with a train traveling across it, supported by four stone pillars. The train is filled with people, some sitting on the roof, while others stand on the platform. The colors are muted, with the train painted in shades of blue and red. The lighting is dim, casting a hazy glow over the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_08416.png,"A bridge spans across a river, connecting two sides with a sturdy stone structure. The bridge is wide enough to accommodate multiple pedestrians and vehicles, with a well-laid out path and railings for safety. The colors are muted earth tones, with the river below reflecting a deep blue hue. The lighting is dim, casting a warm glow on the structure and creating a serene atmosphere."
/home/final_dataset/real/Scene/LSUN_bridge/image_08853.png,"An aerial view of a bridge spans across a body of water, connecting two sides. The bridge is white and wide, with a dark blue sky above. The water below is a mix of brown and blue, with a small boat floating near the bridge. The sunlight illuminates the scene, casting a warm glow on the bridge and water."
/home/final_dataset/real/Scene/LSUN_bridge/image_08962.png,"A bridge spans across a body of water, connecting two lands. It is a large structure, supported by two pillars on each side. The bridge is painted in a light blue color, and the sunlight shining on it casts a warm glow. The water is calm and blue, reflecting the bridge's structure."
/home/final_dataset/real/Scene/LSUN_bridge/image_01771.png,"A bridge spans across a river, supported by sturdy pillars. The bridge is made of metal and features a lift span. The sky is a mix of blue and pink hues, casting a warm glow on the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_04014.png,"A bridge spans the width of the highway, supported by columns of concrete. The bridge is green and overpasses a forest of trees. The highway is busy with cars, with a truck driving in the left lane and a car in the right lane. The sky is overcast, casting a gray light on the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_04567.png,"A long bridge stretches out before the cyclists, supported by sturdy beams and cables. The road is paved with a mix of sunlight and shadows, casting a warm glow on the riders' blue and red uniforms. The bridge's layout is simple, with a central barrier separating the lanes."
/home/final_dataset/real/Scene/LSUN_bridge/image_07209.png,"A sturdy suspension bridge spans a rocky river, supported by thick ropes and sturdy beams. The bridge is painted a deep forest green, and the ropes are thick and strong. The sun shines through the trees, casting dappled light on the bridge and river below."
/home/final_dataset/real/Scene/LSUN_bridge/image_06839.png,"A bridge spans the width of the image, connecting two sides of a city. The bridge is made of stone and has a dark brown hue. The sides of the bridge are adorned with street lights that cast a warm glow on the structure. In the distance, the city lights are visible, creating a stunning contrast against the night sky."
/home/final_dataset/real/Scene/LSUN_bridge/image_06957.png,"A large suspension bridge spans a wide river, connecting two cities. The bridge is painted a deep red color and stands out against the blue sky. The river is calm and still, reflecting the bridge's cables and supports. The scene is captured from a distance, with tall grasses in the foreground and a city skyline in the background."
/home/final_dataset/real/Scene/LSUN_bridge/image_07047.png,"A stunning bridge scene with a turquoise bike parked on the side, overlooking the stunning view of the bridge and the sea. The bridge is a magnificent structure, with a sleek and modern layout, and a warm orange glow from the setting sun casting a beautiful light on the scene."
/home/final_dataset/real/Scene/LSUN_bridge/image_08782.png,"A wooden bridge spans a stream in a lush green forest. The bridge has a simple layout with two rails and a wooden walkway. The colors are muted browns and tans, with accents of green from the surrounding trees. The lighting is dappled, casting shadows and highlighting the intricate details of the bridge's structure."
/home/final_dataset/real/Scene/LSUN_bridge/image_03663.png,"A suspension bridge spans across a river, connecting two sides with a lush green landscape in the foreground. The bridge is a mix of steel and concrete, with a golden hue in the sunlight. The water below reflects the bridge's cables and supports, creating a stunning visual effect."
