ImgPath,Caption
/home/final_dataset/real/AnimalFace/wild/pixabay_wild_001027.jpg,"A leopard with a mix of black and white spots, a black nose and mouth, and dark eyes. The leopard has its mouth open, showing pink lips and a black tongue. The ears have dark fur around the tips and the leopard has a relaxed facial expression."
/home/final_dataset/real/AnimalFace/wild/flickr_wild_001580.jpg,"A fox's face with a mix of brown and orange fur, small ears, a black nose, and blue eyes. The fox's eyes are half closed, giving it a sleepy or curious look. The fur around its mouth and nose is white, contrasting with the rest of its face."
/home/final_dataset/real/AnimalFace/wild/flickr_wild_003824.jpg,"The face of a cheetah, showing the distinctive spotted fur, almond-shaped eyes, and large ears. The fur is textured and the eyes are golden yellow. The ears are large and rounded at the tips."
/home/final_dataset/real/AnimalFace/wild/pixabay_wild_000307.jpg,"The face of a tiger, with a mix of orange, black, and white fur. The tiger has a short, curved snout with a pink nose and small, slanty eyes. Its whiskers are long and white, and its ears are large and rounded, with black tips. The tiger's fur looks soft and fluffy, and it has a gentle expression."
/home/final_dataset/real/AnimalFace/wild/flickr_wild_001804.jpg,"The face of a leopard cub with a mix of brown and black spots, white whiskers, and a short snout. The eyes are open, the nose is black, and the mouth is closed. The cub's ears are perked up and facing forward."
/home/final_dataset/real/AnimalFace/wild/flickr_wild_000971.jpg,"A tiger's face is a mix of orange, black, and white stripes. The eyes are golden yellow, the nose is black and surrounded by a ring of fur. The mouth is closed, with small teeth visible. The whiskers are long and white. The tiger's ears have black tips and are perked up, showing alertness."
/home/final_dataset/real/AnimalFace/wild/flickr_wild_001073.jpg,"A close-up of a tiger's face, with a green collar around its neck. The tiger has a white moustache, dark stripes on its nose, and its eyes are half open. Its ears are perked up and its whiskers are long and white."
/home/final_dataset/real/AnimalFace/wild/pixabay_wild_000945.jpg,"The face of a leopard staring directly at the camera. The leopard has a mix of black and orange spots on its fur, with a black nose and mouth. Its eyes are a mix of green and yellow, and its ears have black tips. The leopard's whiskers are white and long."
/home/final_dataset/real/AnimalFace/wild/pixabay_wild_000659.jpg,"The face of a wolf with green eyes, a black nose, and a slight smile. The eyes are almond-shaped and focused on the camera. The wolf has thick fur, with some grey and white, and a black nose. The fur is textured and appears soft to the touch. The wolf's ears are perked up and alert, and it has a slight smile on its lips."
/home/final_dataset/real/AnimalFace/wild/pixabay_wild_000893.jpg,"A tiger's face is a study in contrasts. The head is covered in thick fur, with stripes that vary in width and color. The eyes are a piercing yellow, surrounded by a ring of thick lashes. The nose is small and pink, with a dark stripe running down the center. The mouth is closed, revealing small teeth. The whiskers are long and white, and the ears are large and rounded, with a dark stripe running down the inside. The tiger's face exudes power and grace, with a fierce and determined expression."
/home/final_dataset/real/AnimalFace/wild/flickr_wild_003470.jpg,"A close-up of a wolf's face, with yellow eyes, a black nose, and small ears. The wolf's fur is a mix of brown and grey, and it has a serious expression."
/home/final_dataset/real/AnimalFace/wild/flickr_wild_003569.jpg,"A lion's face with a mix of brown and black fur, white whiskers, and a brown nose. The lion has yellow eyes and a brown mouth. The lion's forehead is covered in fur and it has a scar above its left eye."
