ImgPath,Caption
/home/final_dataset/real/Scene/LSUN_church/image_06217.png,"A large cathedral with a towering clock tower and a steeple. The church has an arched doorway and stained glass windows. The walls are a tan color, and the roof is green. The church is surrounded by a sidewalk and landscaping. The sky is blue with white clouds."
/home/final_dataset/real/Scene/LSUN_church/image_06055.png,"A large church with a tall tower and a steeple is shown. The church has a clock on the front and is made of brick. The colors are brown and tan, and the lighting is overcast. The church has a flag pole with an American flag flying."
/home/final_dataset/real/Scene/LSUN_church/image_02744.png,"A church with a large cross on the front, featuring stained glass windows, a soaring vaulted ceiling, and a pews. The layout is simple, with a central aisle leading to the altar, and the walls are adorned with religious artwork. The colors are predominantly white and gold, with accents of blue and red in the stained glass windows. The lighting is dim, creating a serene atmosphere."
/home/final_dataset/real/Scene/LSUN_church/image_09388.png,"A church with a large dome and spire stands tall in the middle of the scene. The building is constructed with beige stones and features a tall clock tower. The layout consists of a central nave with two aisles on either side. The interior is dimly lit, with a mix of warm and cool colors. The atmosphere is serene and contemplative."
/home/final_dataset/real/Scene/LSUN_church/image_10781.png,"A church scene with ornate architecture, featuring a large entranceway, intricate carvings, and a tall steeple. The walls are a mix of white and grey, and the church is surrounded by a fence. The lighting is dim, casting a warm glow on the stone surfaces."
/home/final_dataset/real/Scene/LSUN_church/image_08513.png,"A large cathedral with a pointed roof and tall spire stands behind a statue of a man in a suit. The cathedral has many windows and is made of gray stone. The spire reaches up to the sky, which is blue with a few white clouds. The statue of the man is situated in front of the cathedral, casting a shadow on the ground."
/home/final_dataset/real/Scene/LSUN_church/image_07271.png,"The image depicts a church scene with a tall, white marble structure with two domes and a bell tower. The church has a traditional layout with a large entrance, a central nave, and two smaller aisles. The walls are adorned with religious artwork, and the interior is dimly lit, casting a warm glow on the icons and frescoes. The church is set against a backdrop of mountains, with a blue sky above."
/home/final_dataset/real/Scene/LSUN_church/image_05248.png,"A large, red brick church with a prominent steeple stands on a tree-lined street. The church has a traditional layout, featuring a central entrance and a large sanctuary. The exterior is painted in shades of red and white, with a prominent steeple at the top. The church is surrounded by trees, casting dappled shadows on the building's facade. The sky above is blue, with a few white clouds scattered throughout."
/home/final_dataset/real/Scene/LSUN_church/image_03629.png,"A church scene with a tall steeple, a large arched doorway, and a statue of a man. The walls are red brick, and the windows are green. The interior is dimly lit, with a high ceiling and rows of pews. The atmosphere is serene and contemplative."
/home/final_dataset/real/Scene/LSUN_church/image_00515.png,"A large brick church with a pointed roof and arched windows stands in a grassy field. The church is surrounded by trees and bushes, casting shadows on the lawn. The walls are a warm red brick, and the roof is a dark gray. The entrance features an arched doorway with a white frame. The church is set against a blue sky and is a focal point in the scene."
/home/final_dataset/real/Scene/LSUN_church/image_07585.png,"A church scene with a large cathedral in the foreground, a cross on top of the building. The church is made of stone and features intricate Gothic architecture. The interior is dimly lit, with a few windows letting in natural light. The walls are adorned with religious artwork and statues."
/home/final_dataset/real/Scene/LSUN_church/image_02081.png,"A large cathedral with intricate architectural details, including stained glass windows, ornate statues, and a grand alter. The layout is hierarchical, with a central nave and two aisles. The colors are predominantly tan and brown, with accents of blue and gold in the windows. The lighting is dim, creating a serene atmosphere."
/home/final_dataset/real/Scene/LSUN_church/image_01563.png,"A white church with a blue dome stands in the background, surrounded by trees and a statue in the foreground. The church has a layout with a central nave and two aisles, and is adorned with colorful stained glass windows. The lighting is warm and inviting, casting shadows and highlights on the church's facade."
/home/final_dataset/real/Scene/LSUN_church/image_02939.png,"A church scene with a tall tower at the back, surrounded by red-tiled roofs. The layout consists of a large central nave with two smaller aisles on either side. The walls are painted white, and the ceiling is high, with large wooden beams. The windows are small and covered with white curtains. The lighting is dim, creating a serene atmosphere."
/home/final_dataset/real/Scene/LSUN_church/image_04229.png,"A large cathedral with two tall spires looms over the city, casting a shadow on the street below. The church is made of grey stone and features intricate carvings on its exterior. The layout consists of a central nave and two aisles, with a large stained glass window at the front. The interior is dimly lit, with a high vaulted ceiling and rows of pews. The air is hushed and serene, as if in reverence for the sacred space."
/home/final_dataset/real/Scene/LSUN_church/image_03966.png,"A large church with a tall spire looms over the street. The facade is a mix of brick and stone, with ornate arches and stained glass windows. The interior appears to be spacious and grand, with high ceilings and rows of pews. The walls are a mix of white and earthy tones, and the lighting is dim and atmospheric."
/home/final_dataset/real/Scene/LSUN_church/image_12102.png,A white church with a steeple and a door stands in a grassy field. The church has two windows on each side and a small staircase leading to the door. The sky above is blue with clouds.
/home/final_dataset/real/Scene/LSUN_church/image_05701.png,"A small white church with a steeple and bell sits on a grassy hill, surrounded by trees. The church has a front porch and a bell tower with a steeple. The building is painted white and has a few windows. The sky is blue and the sunlight shines on the church, casting a warm glow."
/home/final_dataset/real/Scene/LSUN_church/image_02817.png,"The church is a large, tan brick building with a pointed roof and a steeple. Inside, the layout consists of a central aisle and several pews, with a high altar at the front. The walls are adorned with religious artwork and statues. The lighting is dim, with stained glass windows casting a warm orange glow on the space. The air is hushed, except for the sound of the organ in the back."
/home/final_dataset/real/Scene/LSUN_church/image_02324.png,"A church scene with a yellow and white exterior, featuring a bell tower, arched windows, and a red roof. The church sits on a street corner, with a fence surrounding it and trees nearby. The sky is blue with clouds, casting a warm and inviting atmosphere."
