ImgPath,Caption
/home/final_dataset/real/AnimalFace/cat/flickr_cat_000300.jpg,"A white and grey cat with green eyes, a pink nose, and whiskers. The cat has a relaxed expression and its fur is soft and fluffy."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_004033.jpg,"A close-up of a brown and white cat's face. The cat has yellow eyes, a pink nose, and whiskers. Its ears are perked up and it has a furrowed brow."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_002028.jpg,"A cat with a white neck and chest, dark brown stripes on its head, and green eyes. Its ears are raised and its whiskers are visible."
/home/final_dataset/real/AnimalFace/cat/flickr_cat_000279.jpg,"An orange tabby cat with its tongue out, looking up at the camera. Its eyes are wide open, its ears are upright, and its nose is pink. Its whiskers are white and its fur is a mix of orange and white."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_000585.jpg,"The sand cat has golden fur with stripes on its head. Its eyes are green with long black lashes, its nose is black and its whiskers are white. Its ears are large and pointy, and its mouth is closed with pink lips."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_004046.jpg,"A close-up of a tabby cat's face with green eyes, a pink nose, and whiskers. The cat has a fur texture that is slightly striped and the fur around its eyes is grey. Its ears are large and pointy, and it has a slight frown on its face."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_003828.jpg,"The British Shorthair cat has golden eyes, small ears, a black nose, and a wrinkled face. Its fur is gray and thick."
/home/final_dataset/real/AnimalFace/cat/flickr_cat_000298.jpg,"A grey tabby cat with green eyes and a pink nose. The cat has a frown and whiskers, and its ears are standing straight up."
/home/final_dataset/real/AnimalFace/cat/flickr_cat_000532.jpg,"A white and brown cat with green eyes, pink ears, and a pink nose. The cat has whiskers and its eyes are half open."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_001142.jpg,"The cat's face is orange and white, with a round head and small ears. Its eyes are closed, revealing pink eyelids, and its whiskers are white. The nose is pink and slightly wet. The cat's face is wrinkled and has fur on its forehead."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_003565.jpg,"A white and brown cat with green eyes, a small pink nose, and whiskers. The cat has a white fur with brown spots on its head."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_002457.jpg,A white cat with grey spots and blue eyes is sitting on pebbles. Its ears are raised and it looks directly into the camera.
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_001923.jpg,A fluffy brown cat with a pink nose and green eyes. Its whiskers are long and white. Its ears are large and pointy.
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_001655.jpg,"A black and white cat with green eyes, a white nose, and whiskers. The cat has large ears and a paw extended in front of it."
/home/final_dataset/real/AnimalFace/cat/flickr_cat_000798.jpg,"A grey cat with green eyes, a white chin, and white whiskers. The cat has large ears and a black nose."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_004149.jpg,"An orange cat with a round face, small nose, and big eyes. The cat has long whiskers and is drinking water from a blue bowl."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_003179.jpg,A close up of a grey tabby cat's face. The cat has a pink nose and green eyes with long whiskers. The cat's fur is grey with black stripes.
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_001209.jpg,"A close-up of a fluffy cat's face with green eyes, a pink nose, and whiskers. The cat has a mix of brown, black, and white fur, and its eyes are half closed, giving it a sleepy look."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_004360.jpg,A white cat with blue and green eyes staring at the camera. Its nose is pink and its whiskers are white. The cat has a fur texture that is soft and white. Its ears are pointy and its mouth is closed.
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_003113.jpg,"The cat has a grey and white face with yellow eyes, a small nose, and whiskers. Its ears are upright and its mouth is closed, giving it an angry expression. Its fur is grey and white, and its whiskers are white."
/home/final_dataset/real/AnimalFace/cat/pixabay_cat_000571.jpg,"A close-up of a grey and white cat's face. The cat has green eyes, a pink nose, and whiskers. Its ears are perked up and it looks alert."
/home/final_dataset/real/AnimalFace/cat/flickr_cat_000564.jpg,"A cat with green eyes, pink nose, whiskers, and ears. The cat's fur is grey and striped."
/home/final_dataset/real/AnimalFace/cat/flickr_cat_000509.jpg,"The face of a grey and white cat with a white chin, grey stripes on its head, and green eyes. Its mouth is open, revealing pink gums and a pink tongue. Its ears are upright and its whiskers are visible."
